time,bull_ratio_1,bull_ratio_0,bull_ratio_2,bull_amount_0,bull_amt_change_2,bull_amount_2,bull_amt_change_1,lock_price_change_1,bull_amount_1,bull_amt_change_0,lock_price_change_2,bull_ratio_change_0,total_amount_2,bull_ratio_change_2,total_amount_0,bull_ratio_change_1,total_amount_1
2023-03-12 16:57:46.493000000,1.78,4.7,2.08,2.57601,1.3,7.67036,0.74,1.00223,5.675,0.45,1.00105,2.64,14.76255,0.71,3.27176,0.86,12.97687
2023-03-12 17:02:51.432000000,1.65,1.96,1.78,1.06168,0.74,5.675,0.85,1.00054,4.80298,0.22,1.00223,1.19,12.97687,0.86,2.16659,0.93,12.20618
2023-03-12 17:07:59.941000000,2.57,1.45,1.65,1.62559,0.85,4.80298,1.38,0.99946,6.61978,0.25,1.00054,0.56,12.20618,0.93,5.19921,1.56,10.83591
2023-03-12 17:13:08.456000000,2.3,1.92,2.57,1.88559,1.38,6.61978,1.11,0.99845,7.33782,0.26,0.99946,0.83,10.83591,1.56,3.93929,0.89,12.99153
2023-03-12 17:18:19.995000000,1.59,1.87,2.3,2.39514,1.11,7.33782,0.58,1.00173,4.26579,0.56,0.99845,1.18,12.99153,0.89,5.14993,0.69,11.51501
2023-03-12 17:23:23.571000000,1.63,8.1,1.59,5.59093,0.58,4.26579,1.15,0.99853,4.88951,1.14,1.00173,4.97,11.51501,0.69,6.3785,1.03,12.65796
2023-03-12 17:28:29.503000000,1.81,2.14,1.63,2.23053,1.15,4.88951,1.49,1.00086,7.30774,0.31,0.99853,1.18,12.65796,1.03,4.17933,1.11,16.32319
2023-03-12 17:33:35.970000000,2.14,4.34,1.81,1.56473,1.49,7.30774,1.27,1.00892,9.29027,0.17,1.00086,2.03,16.32319,1.11,2.03252,1.18,17.47448
2023-03-12 17:38:41.580000000,1.98,1.86,2.14,2.65007,1.27,9.29027,0.5,1.00143,4.62373,0.57,1.00892,0.94,17.47448,1.18,5.73157,0.93,9.34797
2023-03-12 17:43:48.111000000,1.95,1.15,1.98,2.1682,0.5,4.62373,1.58,0.9984,7.28244,0.3,1.00143,0.59,9.34797,0.93,17.01448,0.98,14.92223
2023-03-12 17:48:54.071000000,1.56,3.05,1.95,1.99297,1.58,7.28244,1.5,1.00303,10.93408,0.18,0.9984,1.96,14.92223,0.98,2.96332,0.8,30.48831
2023-03-12 17:54:03.645000000,1.79,1.32,1.56,2.11497,1.5,10.93408,0.69,1.00231,7.50307,0.28,1.00303,0.74,30.48831,0.8,8.64337,1.15,16.97923
2023-03-12 17:59:08.866000000,2.49,2.81,1.79,3.97668,0.69,7.50307,1.64,0.99943,12.33979,0.32,1.00231,1.13,16.97923,1.15,6.17819,1.39,20.62529
2023-03-12 18:04:18.500000000,1.81,1.26,2.49,1.83297,1.64,12.33979,0.77,1.00089,9.49918,0.19,0.99943,0.7,20.62529,1.39,8.75446,0.73,21.25179
2023-03-12 18:09:24.433000000,1.76,1.25,1.81,1.12905,0.77,9.49918,0.78,1.00199,7.38695,0.15,1.00089,0.71,21.25179,0.73,5.70177,0.97,17.04989
2023-03-12 18:14:30.637000000,1.84,7.17,1.76,3.171,0.78,7.38695,1.14,0.99777,8.40791,0.38,1.00199,3.9,17.04989,0.97,3.68523,1.05,18.41237
2023-03-12 18:15:02.999000000,1.84,2.22,1.76,11.33888,0.78,7.38695,1.14,0.99777,8.40791,1.35,1.00199,1.21,17.04989,0.97,20.6587,1.05,18.41237
2023-03-12 18:20:04.305000000,2.22,1.61,1.84,3.32631,1.14,8.40791,1.35,0.99926,11.33888,0.29,0.99777,0.73,18.41237,1.05,8.77783,1.21,20.6587
2023-03-12 18:25:03.701000000,1.53,3.06,2.22,3.59642,1.35,11.33888,0.36,1.0011,4.06375,0.89,0.99926,2.0,20.6587,1.21,5.34044,0.69,11.7659
2023-03-12 18:30:03.089000000,2.03,1.61,1.53,2.57894,0.36,4.06375,1.66,1.00145,6.73669,0.38,1.0011,0.79,11.7659,0.69,6.83807,1.33,13.25335
2023-03-12 18:35:05.584000000,1.79,1.31,2.03,2.3786,1.66,6.73669,1.27,1.00304,8.58478,0.28,1.00145,0.73,13.25335,1.33,9.98024,0.88,19.50015
2023-03-12 18:40:05.116000000,1.93,1.49,1.79,1.8101,1.27,8.58478,1.39,1.0018,11.95435,0.15,1.00304,0.77,19.50015,0.88,5.48725,1.08,24.83091
2023-03-12 18:45:06.465000000,1.91,2.42,1.93,3.88376,1.39,11.95435,1.05,1.0044,12.56026,0.31,1.0018,1.27,24.83091,1.08,6.61554,0.99,26.42014
2023-03-12 18:50:14.884000000,1.5,2.07,1.91,0.88145,1.05,12.56026,0.62,1.00091,7.74391,0.11,1.0044,1.38,26.42014,0.99,1.70816,0.79,23.20542
2023-03-12 18:55:17.183000000,1.43,1.12,1.5,0.14996,0.62,7.74391,1.07,1.00004,8.2839,0.02,1.00091,0.78,23.20542,0.79,1.40951,0.95,27.58328
2023-03-12 19:00:23.304000000,1.73,1.91,1.43,3.73444,1.07,8.2839,0.97,1.00004,8.04096,0.46,1.00004,1.1,27.58328,0.95,7.83599,1.21,19.02843
2023-03-12 19:05:28.664000000,2.04,1.56,1.73,3.21516,0.97,8.04096,1.3,0.99793,10.42615,0.31,1.00004,0.76,19.02843,1.21,9.00385,1.18,20.49192
2023-03-12 19:10:35.082000000,2.01,1.48,2.04,2.72882,1.3,10.42615,1.35,1.00228,14.10746,0.19,0.99793,0.74,20.49192,1.18,8.36287,0.99,28.12892
2023-03-12 19:15:37.459000000,1.65,1.22,2.01,1.78675,1.35,14.10746,0.53,0.9993,7.45067,0.24,1.00228,0.74,28.12892,0.99,10.0197,0.82,18.98424
2023-03-12 19:20:46.866000000,1.59,1.4,1.65,2.51898,0.53,7.45067,1.24,1.00014,9.24111,0.27,0.9993,0.88,18.98424,0.82,8.76238,0.96,24.98652
2023-03-12 19:25:51.334000000,2.15,3.72,1.59,3.90161,1.24,9.24111,1.16,0.99243,10.76367,0.36,1.00014,1.73,24.98652,0.96,5.33385,1.35,20.13249
2023-03-12 19:30:56.747000000,1.59,2.62,2.15,1.65451,1.16,10.76367,0.74,1.00162,8.00195,0.21,0.99243,1.65,20.13249,1.35,2.67341,0.74,21.50819
2023-03-12 19:36:03.101000000,1.75,1.21,1.59,1.41667,0.74,8.00195,0.73,0.99951,5.8166,0.24,1.00162,0.69,21.50819,0.74,8.1103,1.1,13.57034
2023-03-12 19:41:09.052000000,2.16,1.4,1.75,0.72578,0.73,5.8166,1.79,0.99781,10.40938,0.07,0.99951,0.65,13.57034,1.1,2.53027,1.23,19.37073
2023-03-12 19:46:14.929000000,1.58,2.66,2.16,2.83482,1.79,10.40938,0.51,0.99986,5.34536,0.53,0.99781,1.68,19.37073,1.23,4.54151,0.73,14.56745
2023-03-12 19:51:21.335000000,1.72,1.1,1.58,0.75852,0.51,5.34536,1.44,1.00166,7.71628,0.1,0.99986,0.64,14.56745,0.73,8.45014,1.09,18.45923
2023-03-12 19:56:28.870000000,1.71,1.16,1.72,1.208,1.44,7.71628,1.1,0.99898,8.51665,0.14,1.00166,0.68,18.45923,1.09,8.5722,0.99,20.42918
2023-03-12 20:01:34.900000000,2.13,1.73,1.71,6.19659,1.1,8.51665,1.42,0.99717,12.05501,0.51,0.99898,0.81,20.42918,0.99,14.72959,1.25,22.6871
2023-03-12 20:06:39.376000000,2.11,2.18,2.13,3.55199,1.42,12.05501,1.02,0.99741,12.34814,0.29,0.99717,1.03,22.6871,1.25,6.57048,0.99,23.47794
2023-03-12 20:11:41.322000000,2.31,1.82,2.11,1.94584,1.02,12.34814,0.53,1.00103,6.55596,0.3,0.99741,0.79,23.47794,0.99,4.33132,1.09,11.5561
2023-03-12 20:16:47.181000000,1.87,1.6,2.31,2.11757,0.53,6.55596,0.79,1.00199,5.16633,0.41,1.00103,0.86,11.5561,1.09,5.65581,0.81,11.10542
2023-03-12 20:21:52.711000000,1.87,9.75,1.87,4.63105,0.79,5.16633,1.07,1.00156,5.54271,0.84,1.00199,5.21,11.10542,0.81,5.16034,1.0,11.89086
2023-03-12 20:26:58.581000000,2.34,3.36,1.87,1.30635,1.07,5.54271,1.52,1.00149,8.4179,0.16,1.00156,1.44,11.89086,1.0,1.85979,1.25,14.69425
2023-03-12 20:32:05.098000000,2.36,2.44,2.34,2.1735,1.52,8.4179,0.93,1.00053,7.82061,0.28,1.00149,1.03,14.69425,1.25,3.68418,1.01,13.58801
2023-03-12 20:37:10.994000000,2.4,2.23,2.36,2.0914,0.93,7.82061,0.89,1.00222,6.95562,0.3,1.00053,0.93,13.58801,1.01,3.78647,1.02,11.90998
2023-03-12 20:42:16.572000000,2.26,3.18,2.4,2.26972,0.89,6.95562,0.76,1.00144,5.30531,0.43,1.00222,1.41,11.90998,1.02,3.31325,0.94,9.49931
2023-03-12 20:47:21.219000000,1.9,6.96,2.26,2.12475,0.76,5.30531,0.81,0.99719,4.31568,0.49,1.00144,3.66,9.49931,0.94,2.481,0.84,9.09981
2023-03-12 20:52:22.704000000,1.69,2.06,1.9,1.42926,0.81,4.31568,1.21,1.00032,5.20614,0.27,0.99719,1.22,9.09981,0.84,2.78339,0.89,12.71728
2023-03-12 20:57:29.235000000,1.68,1.22,1.69,1.45516,1.21,5.20614,1.5,0.99912,7.80313,0.19,1.00032,0.73,12.71728,0.89,7.98857,0.99,19.2078
2023-03-12 21:02:35.763000000,1.84,1.35,1.68,1.99396,1.5,7.80313,1.25,1.00071,9.74058,0.2,0.99912,0.73,19.2078,0.99,7.73073,1.1,21.39849
2023-03-12 21:07:41.295000000,1.79,1.18,1.84,1.57437,1.25,9.74058,1.1,1.00123,10.6933,0.15,1.00071,0.66,21.39849,1.1,10.13689,0.97,24.1708
2023-03-12 21:12:48.311000000,1.79,3.58,1.79,3.22001,1.1,10.6933,0.8,0.99824,8.51424,0.38,1.00123,2.0,24.1708,0.97,4.47036,1.0,19.34087
2023-03-12 21:17:49.745000000,2.08,1.4,1.79,1.85609,0.8,8.51424,1.64,1.00106,13.99497,0.13,0.99824,0.67,19.34087,1.0,6.46585,1.16,26.93299
2023-03-12 21:22:56.208000000,1.64,1.1,2.08,1.1877,1.64,13.99497,0.43,0.99863,6.02908,0.2,1.00106,0.67,26.93299,1.16,12.82412,0.79,15.51187
2023-03-12 21:28:01.736000000,1.8,6.31,1.64,3.81458,0.43,6.02908,1.88,0.99993,11.31644,0.34,0.99863,3.51,15.51187,0.79,4.53352,1.1,25.44297
2023-03-12 21:33:05.496000000,1.89,2.36,1.8,1.57248,1.88,11.31644,0.62,0.99816,7.04294,0.22,0.99993,1.25,25.44297,1.1,2.72762,1.05,14.9809
2023-03-12 21:38:11.048000000,1.62,4.9,1.89,3.7837,0.62,7.04294,0.67,0.99986,4.696,0.81,0.99816,3.02,14.9809,1.05,4.75394,0.86,12.29209
2023-03-12 21:43:13.612000000,2.27,2.82,1.62,1.78933,0.67,4.696,2.0,1.00212,9.39531,0.19,0.99986,1.24,12.29209,0.86,2.7743,1.4,16.78657
2023-03-12 21:48:16.560000000,1.92,1.29,2.27,1.52371,2.0,9.39531,0.71,0.9994,6.66845,0.23,1.00212,0.67,16.78657,1.4,6.71452,0.85,13.91316
2023-03-12 21:53:23.148000000,1.8,7.99,1.92,2.698,0.71,6.66845,1.15,0.99929,7.63613,0.35,0.9994,4.44,13.91316,0.85,3.08417,0.94,17.15069
2023-03-12 21:58:30.104000000,2.07,7.53,1.8,8.09386,1.15,7.63613,0.9,0.99989,6.89307,1.17,0.99929,3.64,17.15069,0.94,9.33362,1.15,13.33
2023-03-12 22:03:33.351000000,2.13,1.57,2.07,3.32015,0.9,6.89307,1.5,1.00226,10.34882,0.32,0.99989,0.74,13.33,1.15,9.12498,1.03,19.51528
2023-03-12 22:08:38.887000000,1.66,1.32,2.13,1.31874,1.5,10.34882,0.71,0.99725,7.37044,0.18,1.00226,0.8,19.51528,1.03,5.39211,0.78,18.52678
2023-03-12 22:13:46.424000000,1.98,1.18,1.66,1.00258,0.71,7.37044,1.44,0.99972,10.61634,0.09,0.99725,0.6,18.52678,0.78,6.6308,1.19,21.46259
2023-03-12 22:18:53.511000000,1.71,46.0,1.98,14.56786,1.44,10.61634,0.87,0.99965,9.23183,1.58,0.99972,26.9,21.46259,1.19,14.89134,0.86,22.18319
2023-03-12 22:23:59.592000000,2.88,2.32,1.71,1.28057,0.87,9.23183,1.97,1.01203,18.21666,0.07,0.99965,0.81,22.18319,0.86,2.25113,1.68,27.93118
2023-03-12 22:29:05.187000000,2.9,4.67,2.88,2.77588,1.97,18.21666,0.98,1.00409,17.85922,0.16,1.01203,1.61,27.93118,1.68,3.53127,1.01,27.27016
2023-03-12 22:34:10.736000000,2.28,11.8,2.9,6.64177,0.98,17.85922,0.6,1.00223,10.73794,0.62,1.00409,5.18,27.27016,1.01,7.25793,0.79,19.12734
2023-03-12 22:39:14.229000000,2.02,4.44,2.28,2.82368,0.6,10.73794,1.19,1.00038,12.76603,0.22,1.00223,2.2,19.12734,0.79,3.64336,0.89,25.28817
2023-03-12 22:44:19.216000000,2.68,1.87,2.02,2.45515,1.19,12.76603,0.9,1.00069,11.52035,0.21,1.00038,0.7,25.28817,0.89,5.28432,1.33,18.38607
2023-03-12 22:49:24.820000000,1.51,3.08,2.68,2.91652,0.9,11.52035,0.58,1.00239,6.64367,0.44,1.00069,2.04,18.38607,1.33,4.31742,0.56,19.65692
2023-03-12 22:50:03.156000000,1.51,1.58,2.68,6.73934,0.9,11.52035,0.58,1.00239,6.64367,1.01,1.00069,1.05,18.38607,1.33,18.39838,0.56,19.65692
2023-03-12 22:55:04.416000000,1.58,1.69,1.51,8.40769,0.58,6.64367,1.01,0.99668,6.73934,1.25,1.00239,1.07,19.65692,0.56,20.61188,1.05,18.39838
2023-03-12 23:00:04.141000000,1.69,2.17,1.58,10.08841,1.01,6.73934,1.25,0.99479,8.40769,1.2,0.99668,1.28,18.39838,1.05,18.68965,1.07,20.61188
2023-03-12 23:05:03.480000000,2.38,2.9,1.69,5.09996,1.25,8.40769,1.5,1.00147,12.64399,0.4,0.99479,1.22,20.61188,1.07,7.78747,1.41,21.807
2023-03-12 23:10:03.836000000,2.43,4.67,2.38,8.74536,1.5,12.64399,1.09,1.00042,13.74007,0.64,1.00147,1.92,21.807,1.41,11.12827,1.02,23.32493
2023-03-12 23:15:03.253000000,2.52,3.98,2.43,6.23892,1.09,13.74007,0.95,1.00185,13.05072,0.48,1.00042,1.58,23.32493,1.02,8.33567,1.04,21.63564
2023-03-12 23:20:03.615000000,2.24,2.68,2.52,2.8365,0.95,13.05072,1.27,1.00163,16.61969,0.17,1.00185,1.2,21.63564,1.04,4.52151,0.89,30.00761
2023-03-12 23:25:08.933000000,2.85,1.8,2.24,1.36914,1.27,16.61969,0.85,0.99944,14.17429,0.1,1.00163,0.63,30.00761,0.89,3.07903,1.27,21.84165
2023-03-12 23:30:14.467000000,2.55,2.14,2.85,2.03322,0.85,14.17429,0.95,1.00167,13.48615,0.15,0.99944,0.84,21.84165,1.27,3.8165,0.89,22.20046
2023-03-12 23:35:21.729000000,1.97,2.25,2.55,1.36937,0.95,13.48615,0.99,1.00156,13.28765,0.1,1.00167,1.14,22.20046,0.89,2.4667,0.77,26.96464
2023-03-12 23:40:27.068000000,1.55,8.11,1.97,2.64919,0.99,13.28765,0.58,0.99938,7.74137,0.34,1.00156,5.23,26.96464,0.77,3.02155,0.79,21.87567
2023-03-12 23:45:32.495000000,1.52,2.88,1.55,3.18915,0.58,7.74137,0.94,1.00322,7.29191,0.44,0.99938,1.89,21.87567,0.79,4.88111,0.98,21.36104
2023-03-12 23:50:38.801000000,2.62,2.48,1.52,2.07668,0.94,7.29191,1.96,1.00187,14.31403,0.15,1.00322,0.95,21.36104,0.98,3.47965,1.72,23.15794
2023-03-12 23:55:45.222000000,2.68,3.0,2.62,4.18615,1.96,14.31403,0.97,0.9981,13.84178,0.3,1.00187,1.12,23.15794,1.72,6.2804,1.02,22.06895
2023-03-13 00:00:50.394000000,2.45,6.76,2.68,8.21715,0.97,13.84178,1.05,1.00128,14.59795,0.56,0.9981,2.76,22.06895,1.02,9.64356,0.91,24.67635
2023-03-13 00:05:57.755000000,2.25,2.05,2.45,1.88106,1.05,14.59795,0.87,1.00193,12.67133,0.15,1.00128,0.91,24.67635,0.91,3.67164,0.92,22.83923
2023-03-13 00:11:03.015000000,2.16,3.25,2.25,7.53059,0.87,12.67133,1.0,0.99835,12.67252,0.59,1.00193,1.5,22.83923,0.92,10.87161,0.96,23.62808
2023-03-13 00:16:08.908000000,2.38,2.79,2.16,4.19253,1.0,12.67252,0.97,1.00155,12.29083,0.34,0.99835,1.17,23.62808,0.96,6.53514,1.1,21.17534
2023-03-13 00:21:14.848000000,2.21,2.15,2.38,3.44883,0.97,12.29083,0.58,0.99928,7.18213,0.48,1.00155,0.97,21.17534,1.1,6.45095,0.93,13.11222
2023-03-13 00:26:22.053000000,1.97,38.2,2.21,3.46978,0.58,7.18213,1.71,1.00372,12.27249,0.28,0.99928,19.39,13.11222,0.93,3.56292,0.89,24.93607
2023-03-13 00:31:26.520000000,1.63,2.19,1.97,2.78486,1.71,12.27249,0.51,0.99948,6.23157,0.45,1.00372,1.34,24.93607,0.89,5.12182,0.83,16.08043
2023-03-13 00:36:33.161000000,1.52,6.91,1.63,3.45923,0.51,6.23157,0.97,1.00165,6.02442,0.57,0.99948,4.55,16.08043,0.83,4.045,0.93,17.68624
2023-03-13 00:41:39.393000000,1.75,2.1,1.52,5.68222,0.97,6.02442,1.54,1.00103,9.2694,0.61,1.00165,1.2,17.68624,0.93,10.8405,1.15,21.62878
2023-03-13 00:46:45.555000000,2.82,2.73,1.75,3.85798,1.54,9.2694,1.83,1.00305,16.94627,0.23,1.00103,0.97,21.62878,1.15,6.0875,1.61,26.28274
2023-03-13 00:51:50.464000000,1.62,3.25,2.82,3.07386,1.83,16.94627,0.45,1.00147,7.55564,0.41,1.00305,2.01,26.28274,1.61,4.44242,0.57,19.72385
2023-03-13 00:56:56.959000000,1.65,1.29,1.62,0.66526,0.45,7.55564,1.07,0.99819,8.10023,0.08,1.00147,0.78,19.72385,0.57,2.94906,1.02,20.6484
2023-03-13 01:02:00.646000000,1.88,2.38,1.65,6.20274,1.07,8.10023,0.91,1.00031,7.36845,0.84,0.99819,1.27,20.6484,1.02,10.68257,1.14,15.78236
2023-03-13 01:07:05.534000000,1.84,4.83,1.88,1.22503,0.91,7.36845,1.5,1.00051,11.06786,0.11,1.00031,2.62,15.78236,1.14,1.54502,0.98,24.22299
2023-03-13 01:12:11.976000000,2.11,1.06,1.84,0.55031,1.5,11.06786,0.34,0.99928,3.74701,0.15,1.00051,0.5,24.22299,0.98,9.79624,1.15,7.13181
2023-03-13 01:17:20.911000000,1.82,1.89,2.11,0.92466,0.34,3.74701,2.65,0.9971,9.934,0.09,0.99928,1.04,7.13181,1.15,1.96501,0.86,22.09502
2023-03-13 01:22:27.369000000,2.12,9.18,1.82,7.28697,2.65,9.934,0.39,0.99976,3.83791,1.9,0.9971,4.33,22.09502,0.86,8.1777,1.16,7.27337
2023-03-13 01:27:29.882000000,2.27,5.03,2.12,2.5567,0.39,3.83791,2.72,1.00007,10.4393,0.24,0.99976,2.22,7.27337,1.16,3.19103,1.07,18.63018
2023-03-13 01:32:34.514000000,2.08,10.4,2.27,8.10347,2.72,10.4393,1.0,1.00034,10.42672,0.78,1.00007,5.0,18.63018,1.07,8.9694,0.92,20.03796
2023-03-13 01:37:41.623000000,2.34,1.1,2.08,0.49554,1.0,10.42672,0.97,0.99969,10.08479,0.05,1.00034,0.47,20.03796,0.92,5.64427,1.12,17.63638
2023-03-13 01:42:44.137000000,1.87,2.06,2.34,1.01487,0.97,10.08479,0.88,0.99918,8.86837,0.11,0.99969,1.1,17.63638,1.12,1.9689,0.8,19.08988
2023-03-13 01:47:50.779000000,2.32,2.97,1.87,8.65596,0.88,8.86837,1.2,0.99894,10.61248,0.82,0.99918,1.28,19.08988,0.8,13.04804,1.24,18.65559
2023-03-13 01:52:56.240000000,2.22,1.51,2.32,0.76781,1.2,10.61248,1.03,1.00199,10.90413,0.07,0.99894,0.68,18.65559,1.24,2.26034,0.96,19.82628
2023-03-13 01:57:58.723000000,2.43,1.6,2.22,1.07482,1.03,10.90413,1.64,0.9988,17.83024,0.06,1.00199,0.66,19.82628,0.96,2.86976,1.09,30.28648
2023-03-13 02:03:01.919000000,2.1,3.65,2.43,2.50907,1.64,17.83024,0.82,0.99835,14.66345,0.17,0.9988,1.74,30.28648,1.09,3.45509,0.86,28.02328
2023-03-13 02:08:07.859000000,2.57,1.31,2.1,0.55538,0.82,14.66345,1.01,1.00107,14.8087,0.04,0.99835,0.51,28.02328,0.86,2.32461,1.22,24.21791
2023-03-13 02:13:14.243000000,2.04,5.52,2.57,6.26073,1.01,14.8087,0.67,1.00021,9.8864,0.63,1.00107,2.71,24.21791,1.22,7.64557,0.79,19.4363
2023-03-13 02:18:19.726000000,2.07,5.23,2.04,9.72584,0.67,9.8864,0.95,0.99973,9.43711,1.03,1.00021,2.53,19.4363,0.79,12.02269,1.01,18.25433
2023-03-13 02:23:26.813000000,2.02,1.24,2.07,1.48349,0.95,9.43711,1.32,0.99846,12.46388,0.12,0.99973,0.61,18.25433,1.01,7.76037,0.98,24.68067
2023-03-13 02:28:32.893000000,2.04,1.87,2.02,1.85771,1.32,12.46388,0.96,0.99601,12.02667,0.15,0.99846,0.92,24.68067,0.98,3.99842,1.01,23.56558
2023-03-13 02:33:37.484000000,2.01,21.0,2.04,3.68015,0.96,12.02667,0.69,0.99893,8.31243,0.44,0.99601,10.45,23.56558,1.01,3.86387,0.99,16.58203
2023-03-13 02:38:44.022000000,2.73,2.23,2.01,1.24246,0.69,8.31243,1.87,1.00118,15.57066,0.08,0.99893,0.82,16.58203,0.99,2.25159,1.36,24.54667
2023-03-13 02:43:49.542000000,1.85,1.56,2.73,1.86775,1.87,15.57066,0.35,0.99948,5.43793,0.34,1.00118,0.84,24.54667,1.36,5.23178,0.68,11.81513
2023-03-13 02:48:53.124000000,2.19,1.35,1.85,1.08517,0.35,5.43793,2.44,0.9991,13.24609,0.08,0.99948,0.62,11.81513,0.68,4.19149,1.18,24.37902
2023-03-13 02:53:57.577000000,2.03,1.89,2.19,0.49891,2.44,13.24609,0.52,0.99616,6.93764,0.07,0.9991,0.93,24.37902,1.18,1.0608,0.93,13.64265
2023-03-13 02:59:03.497000000,1.69,2.22,2.03,1.06873,0.52,6.93764,1.19,1.00135,8.24835,0.13,0.99616,1.31,13.64265,0.93,1.94741,0.83,20.1999
2023-03-13 03:04:09.583000000,1.88,1.41,1.69,1.09526,1.19,8.24835,1.14,1.00076,9.41249,0.12,1.00135,0.75,20.1999,0.83,3.77179,1.11,20.112
2023-03-13 03:09:16.117000000,1.92,1.42,1.88,1.40095,1.14,9.41249,0.51,1.0008,4.80565,0.29,1.00076,0.74,20.112,1.11,4.74037,1.02,10.01464
2023-03-13 03:14:22.098000000,2.0,1.13,1.92,1.01697,0.51,4.80565,1.71,1.0008,8.22237,0.12,1.0008,0.56,10.01464,1.02,8.99563,1.04,16.42761
2023-03-13 03:19:28.326000000,1.64,1.41,2.0,1.08653,1.71,8.22237,0.97,0.99768,7.94758,0.14,1.0008,0.86,16.42761,1.04,3.71877,0.82,20.38746
2023-03-13 03:20:03.685000000,1.64,1.59,2.0,7.07938,1.71,8.22237,0.97,0.99768,7.94758,0.89,1.0008,0.97,16.42761,1.04,19.07231,0.82,20.38746
2023-03-13 03:25:03.011000000,1.59,2.0,1.64,8.98676,0.97,7.94758,0.89,0.99851,7.07938,1.27,0.99768,1.26,20.38746,0.82,17.95875,0.97,19.07231
2023-03-13 03:30:03.529000000,2.0,1.36,1.59,2.08348,0.89,7.07938,1.27,0.99868,8.98676,0.23,0.99851,0.68,19.07231,0.97,7.86536,1.26,17.95875
2023-03-13 03:35:03.959000000,2.11,3.67,2.0,6.4303,1.27,8.98676,0.91,1.00177,8.17124,0.79,0.99868,1.74,17.95875,1.26,8.84087,1.05,15.53913
2023-03-13 03:40:03.348000000,2.72,2.76,2.11,2.28373,0.91,8.17124,1.34,0.99944,10.93497,0.21,1.00177,1.01,15.53913,1.05,3.58386,1.29,17.28936
2023-03-13 03:45:04.634000000,1.85,5.56,2.72,5.57311,1.34,10.93497,0.65,1.00288,7.10869,0.78,0.99944,3.01,17.28936,1.29,6.79453,0.68,15.4343
2023-03-13 03:50:03.984000000,1.78,2.02,1.85,1.81574,0.65,7.10869,1.11,0.99723,7.87143,0.23,1.00288,1.13,15.4343,0.68,3.60268,0.96,17.95661
2023-03-13 03:55:08.355000000,2.11,1.64,1.78,0.27908,1.11,7.87143,0.77,0.99944,6.09255,0.05,0.99723,0.78,17.95661,0.96,0.71223,1.19,11.59706
2023-03-13 04:00:15.135000000,2.05,4.53,2.11,4.02905,0.77,6.09255,0.44,0.99958,2.67806,1.5,0.99944,2.21,11.59706,1.19,5.17192,0.97,5.2403
2023-03-13 04:05:20.558000000,2.76,4.25,2.05,4.74565,0.44,2.67806,5.17,1.00014,13.84544,0.34,0.99958,1.54,5.2403,0.97,6.20757,1.35,21.72802
2023-03-13 04:10:26.850000000,2.34,1.69,2.76,1.38542,5.17,13.84544,0.49,0.99941,6.77692,0.2,1.00014,0.72,21.72802,1.35,3.39531,0.85,11.82104
2023-03-13 04:15:33.232000000,1.93,6.37,2.34,2.67019,0.49,6.77692,1.43,0.99878,9.71191,0.27,0.99941,3.3,11.82104,0.85,3.16734,0.82,20.13164
2023-03-13 04:20:38.621000000,1.87,2.47,1.93,2.71367,1.43,9.71191,0.84,1.02839,8.11622,0.33,0.99878,1.32,20.13164,0.82,4.55776,0.97,17.45054
2023-03-13 04:25:45.083000000,3.17,2.91,1.87,3.69597,0.84,8.11622,2.84,1.0201,23.03254,0.16,1.02839,0.92,17.45054,0.97,5.62783,1.7,33.62446
2023-03-13 04:30:50.636000000,2.04,5.16,3.17,2.01127,2.84,23.03254,0.61,1.01828,14.09133,0.14,1.0201,2.53,33.62446,1.7,2.49524,0.64,27.67152
2023-03-13 04:36:00.019000000,2.43,3.44,2.04,1.33226,0.61,14.09133,0.5,0.99515,7.06719,0.19,1.01828,1.42,27.67152,0.64,1.87758,1.19,11.9965
2023-03-13 04:41:08.463000000,3.05,5.09,2.43,1.76279,0.5,7.06719,2.27,1.00144,16.07193,0.11,0.99515,1.67,11.9965,1.19,2.19378,1.26,23.91308
2023-03-13 04:46:11.919000000,2.15,1.55,3.05,2.01879,2.27,16.07193,0.99,0.99814,15.84402,0.13,1.00144,0.72,23.91308,1.26,5.70476,0.7,29.65932
2023-03-13 04:51:18.121000000,1.65,6.91,2.15,12.04565,0.99,15.84402,0.36,0.99656,5.63267,2.14,0.99814,4.19,29.65932,0.7,14.08397,0.77,14.30091
2023-03-13 04:56:23.577000000,2.02,1.93,1.65,2.11323,0.36,5.63267,2.7,0.99767,15.18576,0.14,0.99656,0.96,14.30091,0.77,4.38317,1.22,30.01389
2023-03-13 05:01:34.830000000,1.81,1.5,2.02,0.63284,2.7,15.18576,0.75,0.99424,11.45494,0.06,0.99767,0.83,30.01389,1.22,1.89177,0.9,25.59295
2023-03-13 05:06:37.755000000,1.69,3.97,1.81,2.19487,0.75,11.45494,1.05,0.99483,11.99857,0.18,0.99424,2.35,25.59295,0.9,2.93297,0.93,29.36703
2023-03-13 05:11:44.236000000,1.82,1.94,1.69,1.48656,1.05,11.99857,0.46,1.0025,5.50422,0.27,0.99483,1.07,29.36703,0.93,3.06558,1.08,12.22094
2023-03-13 05:16:47.723000000,1.81,5.74,1.82,2.5876,0.46,5.50422,0.95,1.00213,5.21596,0.5,1.0025,3.17,12.22094,1.08,3.134,0.99,11.62016
